"organid"	"sentence"
"Part12_028Gravenhagekath"	"De Prestant 4' is de afgesneden Hoornprestant 8'."
"Part12_028Gravenhagekath"	"De Hobo 8' is een Basson-Hobo 8', C-h met trechtervormige bekers in koperen buitenvoet; de discant met een samengestelde bekervorm met verstelbare deksels."
"Part12_029Hoogezand"	"Het front van het vroegere Kruse-orgel is niet meer aangesloten; de nog originele pijpen hebben een hoog tingehalte."
"Part12_029Hoogezand"	"Oorspronkelijk waren de pijpen in de torens en de onderste tussenvelden sprekend."
"Part12_029Hoogezand"	"Het eigenlijke orgel is door De Koff los in de nis achter het oude front geplaatst, om ruimte voor een klein zangkoor bij de speeltafel te creëren."
"Part12_029Hoogezand"	"De windladen en het pijpwerk van beide manualen staan in een gemeenschappelijke zwelkast, met de jaloezieën aan de voorzijde."
"Part12_029Hoogezand"	"Muren en dak van de orgelnis zijn geheel bekleed met asbestplaten."
"Part12_029Hoogezand"	"Een groot deel van de windvoorziening kreeg in 1934 een plaats op de zolder van een verenigingsgebouw dat vlak vóór de kerk stond."
"Part12_029Hoogezand"	"Van daaruit liep een windkanaal door de voorgevel van de kerk naar het orgel."
"Part12_029Hoogezand"	"De huidige windvoorziening bevindt zich rechts van het orgel achter een schot."
"Part12_029Hoogezand"	"Het binnenpijpwerk staat op twee achter elkaar liggende pneumatische eiken membraanladen."
"Part12_029Hoogezand"	"De roosters zijn van meubelplaat."
"Part12_029Hoogezand"	"Uit de berichtgeving in Het Orgel van december 1934 blijkt dat De Koff vrijwel al het uit 1888 daterende pijpwerk heeft hergebruikt."
"Part12_029Hoogezand"	"Slechts de bestaande Trompet 8' werd vervangen door een nieuwe Echo-Trompet 8'."
"Part12_029Hoogezand"	"De frontpijpen verloren hun functie en werden door nieuwe pijpen in het orgelinterieur vervangen."
"Part12_029Hoogezand"	"Verder werd de manuaalomvang uitgebreid van f3 tot g3 (nieuwe pijpen voor fis3 en g3 respectievelijk fis3-g4 voor de uitgebouwde superkoppel van Man II.) De Gamba 8' (Man II), voorheen van C-H gecombineerd met de Holpijp 8', kreeg een nieuw zelfstandig groot octaaf (zink)."
"Part12_029Hoogezand"	"Geheel uit 1934 dateren verder de Mixtuur-Cornet van Man I en de (conische) Woudfluit 2' (Man II)."
"Part12_029Hoogezand"	"Het metalen pijpwerk is stevig, vrij dikwandig; de open pijpen zijn generaal gesproken voorzien van expressions, met uitzondering van de kleinste 12-14 pijpjes (op lengte) per register ; alleen bij de Fluit 4' zijn de pijpen vanaf gis1 op lengte."
"Part12_029Hoogezand"	"Zeer veel pijpvoeten vertonen tekenen van corrosie en kunnen daardoor moeilijk of niet meer uit de roosters worden gehaald."
"Part12_029Hoogezand"	"Opstelling van het pijpwerk op de laden (van voren gezien): C-Fis, G-g3 (met op Man II bovendien gis3-g4 in verband met de uitgebouwde superoctaafkoppel)."
"Part12_029Hoogezand"	"Van Man I zijn van de Bourdon 16' de grenen pijpen C-g (met loden conducten) afgevoerd tegen de achterwand van de orgelnis, met daarvóór de pijpen d-h van grenenhout en c1-f1 van metaal; dit afgevoerde pijpwerk fungeert ook als Subbas van het Ped; de rest van de Bourdon staat op de lade."
"Part12_029Hoogezand"	"C-H van de Prestant 8' en van de Gamba 8' zijn van zink."
"Part12_029Hoogezand"	"Van de Mixtuur-Cornet staat de bas op de lade, het discantpijpwerk staat op een bank boven de stok en is daarmee verbonden door loden conducten."
"Part12_029Hoogezand"	"Het acht-voets koor is gedekt, het vier-voets koor is open, met expressions."
"Part12_029Hoogezand"	"Op Man II is de Holpijp van C-H gecombineerd met c-h van de Bourdon 16' van Man I; c-f3 zijn van metaal, gedekt; fis3-g4 zijn van metaal, open, cilindrisch, op lengte."
"Part12_029Hoogezand"	"De Fluit 4' is van metaal, open, cilindrisch, en tot en met fis3 voorzien van expressions, het vervolg op lengte."
"Part12_029Hoogezand"	"De Echo-Trompet 8' heeft zinken stevels, in het groot octaaf zinken bekers en van g2-g3 dubbele bekerlengte; gis3-g4 bestaat uit cilindrische labiaalpijpjes (zes met stemkrul, de kleinste zes op lengte)."
"Part12_030Lollum"	"De registertrekkers zijn in een horizontale rij boven de lessenaarbak geplaatst."
"Part12_030Lollum"	"De trekstokken en de knoppen zijn rond."
"Part12_030Lollum"	"De gedraaide palissander knoppen zijn voorzien van porseleinen naamplaatjes."
"Part12_030Lollum"	"De bakstukken hebben het model van de firma Van Dam en stammen wellicht uit 1916 of 1941."
"Part12_030Lollum"	"De ondertoetsen van het manuaal zijn voorzien van in twee delen genageld ivoor."
"Part12_030Lollum"	"Ook de frontons zijn genageld."
"Part12_030Lollum"	"Het pedaalklavier heeft nog de klassieke Adema-vorm."
"Part12_030Lollum"	"In de onderlijst van het knieschot zijn twee gedichte gaten voor niet meer aanwezige treden zichtbaar."
"Part12_030Lollum"	"De windvoorziening bevindt zich in de onderkas."
"Part12_030Lollum"	"Op de bovenzijde van de magazijnbalg is nog een origineel ventiel aanwezig."
"Part12_030Lollum"	"De windlade is van eiken met mahonie pijpstokken."
"Part12_030Lollum"	"Op deze lade is het pijpwerk in hele tonen vanuit het midden naar weerszijden aflopend opgesteld."
"Part12_030Lollum"	"Het pijpwerk is heterogeen van samenstelling: deels van Devos (Prestant), deels Nederlands."
"Part12_030Lollum"	"Daarnaast is in de loop der jaren ook bestaand materiaal geplaatst."
"Part12_030Lollum"	"Van de Prestant 8' zijn C-Dis van hout, open, E-dis staan in front met opgeworpen vergulde labia; het vervolg (met spits gedrukte labia) staat op de lade."
"Part12_030Lollum"	"Alle metalen pijpen hebben expressions."
"Part12_030Lollum"	"C-H van de Bourdon 8' zijn van hout, de overige pijpen zijn van metaal, gedekt met zijbaarden."
"Part12_030Lollum"	"Op c staat de inscriptie Holpijp 8 voet c."
"Part12_030Lollum"	"De Viola 8' is van C-H gecombineerd met Bourdon 8'; het vervolg is van metaal, met expressions."
"Part12_030Lollum"	"Zijbaarden zijn aanwezig tot en met f1."
"Part12_030Lollum"	"Het betreft een oud register waarvan de voeten een lager tingehalte hebben."
"Part12_030Lollum"	"De Fluit Harmonique 8' is van C-H gecombineerd met Prestan  8' en vanaf c2 overblazend."
"Part12_030Lollum"	"Het pijpwerk heeft spitsgedrukte labia, zijbaarden en expressions, behalve bij de allerkleinste pijpen."
"Part12_030Lollum"	"C-D van de Octaaf 4' staan in het front, de overige pijpen staan op de lade en zijn tot en met f voorzien van zijbaarden en expressions."
"Part12_030Lollum"	"De pijpen voor d1-b1 zijn niet origineel en hebben ronde geperste labia."
"Part12_030Lollum"	"Ook in de Quint 3' zijn in de loop der jaren enige pijpen vervangen door exemplaren met ronde geperste labia."
"Part12_030Lollum"	"De Gemshoorn 2' is een conisch, origineel Adema-register (gekraste spitbooglabia) met in het hoogste octaaf enkele nieuwe pijpjes."
"Part12_030Lollum"	"De Mixtuur is grotendeels voorzien van stemkrullen."
"Part12_031MaastrichtUniversiteit"	"De laden van het instrument dateren uit de bouwtijd."
"Part12_031MaastrichtUniversiteit"	"Ten opzichte van de kapel zijn ze dwars geplaatst conform de opstelling van het orgel."
"Part12_031MaastrichtUniversiteit"	"De opstelling van het HW in de bovenkas is als volgt: de grootste pijp aan de zijkant, vervolgens chromatisch aflopend tot en met h; c1 bevindt zich aan de andere zijkant waarna het pijpwerk vervolgens weer chromatisch tot het midden afloopt."
"Part12_031MaastrichtUniversiteit"	"Het ZwW is identiek opgesteld in de onderkas met als verschil dat de scheiding zich hier bevindt tussen c1 en cis1."
"Part12_031MaastrichtUniversiteit"	"De jaloezieën van de zwelkast bevinden zich zowel aan de zijde van het oksaal als aan de zijde van de kapel."
"Part12_031MaastrichtUniversiteit"	"Het Ped is chromatisch achter het HW opgesteld."
"Part12_031MaastrichtUniversiteit"	"Het pijpwerk is voor een groot deel origineel."
"Part12_031MaastrichtUniversiteit"	"Alleen de twee vulstemmen, de aanvullende pijpen van het pedaal en de tongwerken dateren van 1965."
"Part12_031MaastrichtUniversiteit"	"Alle grotere (open) pijpen hebben aan de bovenzijde niet-originele stemlappen, hetgeen erop wijst dat de toonhoogte oorspronkelijk lager is geweest."
"Part12_031MaastrichtUniversiteit"	"C-h van de Bourdon 16' (HW) zijn van hout, het vervolg is van metaal."
"Part12_031MaastrichtUniversiteit"	"De Prestant 8' van het HW staat van C-c in het front, verdeeld over voor- en zijkant."
"Part12_031MaastrichtUniversiteit"	"Het register is geheel van metaal."
"Part12_031MaastrichtUniversiteit"	"De Flute harm. 8' is van C-f1 van hout, open; het vervolg is van metaal, overblazend."
"Part12_031MaastrichtUniversiteit"	"De Fluit 4' van het HW is een open fluit, C-H van hout, het vervolg is van metaal."
"Part12_031MaastrichtUniversiteit"	"C-H van de Prestant 8' van het ZwW zijn van hout, open, het vervolg is van metaal."
"Part12_031MaastrichtUniversiteit"	"De Bourdon 8' is van C-dis van hout, het vervolg is van metaal."
"Part12_031MaastrichtUniversiteit"	"De Fluit 4' (ZwW) is open en vanaf c overblazend."
"Part12_031MaastrichtUniversiteit"	"C-h zijn van hout (waarbij c-h dus met dubbele lengte), het vervolg is van metaal."
"Part12_031MaastrichtUniversiteit"	"De Larigot 1 1/3' is eveneens een oud register."
"Part12_031MaastrichtUniversiteit"	"De Subbas 16' (gedekt) en de Octaafbas 8' (open) zijn beide van hout."
"Part12_031MaastrichtUniversiteit"	"Van beide registers dateren dis1-f1 uit 1965."
"Part12_031MaastrichtUniversiteit"	"De Gedektbas 8' en de Fluitbas 4' zijn transmissies van de Bourdon 16' van het HW."
"Part12_032Olst"	"Deling B/D tussen fis en g (oorspronkelijk tussen h en c1)."
"Part12_032Olst"	"De Nasard 2 2/3' begint op c1."
"Part12_032Olst"	"De keuring van het orgel vond plaats op 15 mei 1888."
"Part12_032Olst"	"De kas was oorspronkelijk rijtuigzwart; rondom de klaviatuur was - zoals bij Van Oeckelen gebruikelijk indien de kas een donkere kleur had - een houtimitatie aangebracht."
"Part12_032Olst"	"De kleurstelling uit 1957, hoofdkleur gebroken wit, is in 2001 vervangen door rijtuigzwart (inclusief de klaviatuuromlijsting), met vergulde biezen en frontpijpenlabia."
"Part12_032Olst"	"De bekronende beelden werden met bronsverf beschilderd."
"Part12_032Olst"	"De registerknoppen zijn in twee horizontale rijen boven de muzieklessenaar aangebracht."
"Part12_032Olst"	"De onderste rij is voor het HW; de bovenste rij bediende oorspronkelijk de registers van het BW, de manuaalkoppeling, de afsluiters en de windlosser."
"Part12_032Olst"	"Sedert 1957 bedient de bovenste rij behalve de registers van het BW ook die van het Ped."
"Part12_032Olst"	"De afsluitingen en de windlosser werden toen afgekoppeld, de manuaalkoppeling (en de toegevoegde pedaalkoppels) werden vervolgens uitgevoerd als treden."
"Part12_032Olst"	"De bakstukken van de handklavieren zijn als gebruikelijk bij Van Oeckelen uitgevoerd met ivoorbeleg, omkaderd door ebbenhouten randen."
"Part12_032Olst"	"De werkzaamheden van de firma Koch uit 1969 werden reeds bij oplevering afgekeurd."
"Part12_032Olst"	"Vanaf 1974 is het orgel in onderhoud bij de Gebr."
"Part12_032Olst"	"Reil, die fasegewijs herstelwerkzaamheden en correcties hebben uitgevoerd."
"Part12_032Olst"	"Ondanks de door Koch uitgevoerde wijzigingen is het meeste pijpwerk uit 1888 bewaard gebleven."
"Part12_032Olst"	"Van latere data zijn het groot octaaf van de Prestant 16' (HW 1969, uitgevoerd als Quintadeen 16'), de Quint 3' (HW 1980), de Clarinet 8' (BW in 1892 door Van Oeckelen vervaardigd voor het orgel van de Grote Kerk te Deventer, aldaar in 1974 verwijderd), de Octaaf 8' (Ped 1957/1969) en de Fagot 16' (Ped 2001)."
"Part12_032Olst"	"De Nasard D 2 2/3' en de Terts 1 3/5' (BW) bestaan grotendeels uit afgesneden Van Oeckelen-pijpwerk (oorspronkelijk respectievelijk Fluit travers D 8' en Violoncel 8'); het pijpwerk van de Subbas 16' (Ped) is afkomstig van de in 1957 verwijderde Bourdon 16' (HW)."
"Part12_033Oostermeer"	"Deling B/D tussen h en c1."
"Part12_033Oostermeer"	"De windvoorziening was in 1888 in een separaat achter het orgel geplaatste balgenkas ondergebracht."
"Part12_033Oostermeer"	"Deze balgenkas bevindt zich nog steeds achter het orgel, gedeeltelijk vóór, gedeeltelijk achter de scheidingswand tussen kerk- en torenruimte."
"Part12_033Oostermeer"	"Hierin zijn in 1980 de nieuwe balg en de windmachine geplaatst."
"Part12_033Oostermeer"	"Oorspronkelijk had het orgel een magazijnbalg met twee schepbalgen en een handpomp."
"Part12_033Oostermeer"	"De sleuven voor de handpomp en het windzicht in de linkerzijwand van de balgenkas, zijn nog aanwezig."
"Part12_033Oostermeer"	"De kanalisering is grotendeels nieuw, het ventiel (1888) is een klepje op de voorslag aan klaviatuurzijde."
"Part12_033Oostermeer"	"Het handklavier is een eiken balansklavier."
"Part12_033Oostermeer"	"De ondertoetsen zijn voorzien van ivoorbeleg."
"Part12_033Oostermeer"	"De registerknoppen bevinden zich boven de lessenaar en hebben witte porseleinen plaatjes, waarop de registernamen zijn aangebracht."
"Part12_033Oostermeer"	"De eiken windlade ligt laag in de orgelkas op drie grenen jukken."
"Part12_033Oostermeer"	"De lade heeft drie opliggende voorslagen."
"Part12_033Oostermeer"	"Aan de achterzijde is in 1980 een kantsleep aangebracht ten behoeve van de bijgeplaatste Mixtuur."
"Part12_033Oostermeer"	"Bij die gelegenheid is de plaatsing van de discant van de Trompet ook gewijzigd."
"Part12_033Oostermeer"	"De cancelvolgorde van de lade is: gis e c Gis B d fis e3 (hele tonen) b Fis E D C Cis Dis F a (hele tonen) f3 f cis A G H dis g."
"Part12_033Oostermeer"	"Onder de lade bevindt zich een eiken walsraam met grenen walsen, voorzien van metalen armen."
"Part12_033Oostermeer"	"Het uit 1980 daterende pedaalwalsbord is van plaatmateriaal vervaardigd."
"Part12_033Oostermeer"	"De frontpijpen zijn van tin."
"Part12_033Oostermeer"	"Sprekend zijn de pijpen in de drie torens en de onderste tussenvelden, aangesloten op C-gis1 van de Prestant 8'."
"Part12_033Oostermeer"	"Houten pijpen zijn toegepast bij de Bourdon 16' (C-h) en de Holpijp 8' (C-H)."
"Part12_033Oostermeer"	"Ze zijn tussen front en lade (Bourdon) en boven de lade (Holpijp) opgesteld."
"Part12_033Oostermeer"	"Alle houten pijpen zijn donkerrood geschilderd."
"Part12_033Oostermeer"	"De Viola di Gamba is van C-H met de Holpijp."
"Part12_033Oostermeer"	"De Fluit 4' is een vrij eng gemensureerde openfluit."
"Part12_033Oostermeer"	"Het metalen binnenpijpwerk van de open pijpen heeft voeten van metaal met overwegend lood, de corpora hebben een hoog tingehalte."
"Part12_033Oostermeer"	"Expressions zijn toegepast bij alle pijpen van de Viola di Gamba 8' en verder bij de Prestant 8' (gis1-c2), Octaaf 4' (C-h), Fluit 4' (C-h), Quint  3' (C-fis) en Octaaf 2' (C-H)."
"Part12_033Oostermeer"	"Bovendien hebben enkele pijpen een kleine stemkrul: Octaaf 4' (c1-dis1), Fluit 4' (c1-g1), en Quint 3' (g en gis)."
"Part12_033Oostermeer"	"Mogelijk heeft dit te maken met het later optrekken van de toonhoogte van de oorspronkelijke 435 Hz naar 440 Hz."
"Part12_033Oostermeer"	"Het pijpwerk van de Mixtuur is voor een groot deel van stemkrullen voorzien."
"Part12_033Oostermeer"	"De Trompet heeft metalen stevels, loden koppen, en metalen bekers."
"Part12_033Oostermeer"	"Enkele van de grootste bekers hebben een slits of expression."
"Part12_034Schiedam"	"Dit was in aanleg het oudste, nog bespeelbare elektropneumatische orgel in Nederland."
"Part12_034Schiedam"	"Het toegepaste systeem is dat van Schmoele & Mols (deel 1865-1872, 25, fig. 20)."
"Part12_034Schiedam"	"Alle laden liggen loodrecht op het front en zijn chromatisch ingedeeld."
"Part12_034Schiedam"	"De kleinste pijpen staan het dichtst bij het front."
"Part12_034Schiedam"	"Het HW is geheel links gesitueerd, het Ped geheel rechts."
"Part12_034Schiedam"	"Het Pos bevindt zich ongeveer in de symmetrieas, ca 1,5 meter boven de beide andere laden."
"Part12_034Schiedam"	"De jaloezieën van het Pos zijn in het schuin naar achteren oplopende dak geplaatst."
"Part12_034Schiedam"	"De voorkant is gesloten."
"Part12_034Schiedam"	"Bij de oorspronkelijke aanleg functioneerden de treden voor de tremulant en de crescendokast mechanisch, de overige elektropneumatisch, evenals de registertractuur."
"Part12_034Schiedam"	"Volgens aantekeningen van mr Bouman zou de ombouw naar buizenpneumatiek reeds in 1892 hebben plaatsgevonden."
"Part12_034Schiedam"	"Het pijpwerk van het HW is voor een belangrijk deel origineel."
"Part12_034Schiedam"	"Van de Cornet zijn de twee hoogste koren nieuw, de overige koren zijn grotendeels afkomstig uit voorraad van de orgelmaker."
"Part12_034Schiedam"	"C-H van de Prestant 8' zijn van zink, het vervolg is van metaal met expressions en zijbaarden."
"Part12_034Schiedam"	"C-h van de Bourdon 16' zijn van naaldhout (afgevoerd), de discant staat op de lade (metaal, met zijbaarden)."
"Part12_034Schiedam"	"De Violon 8' is in 2001 nieuw vervaardigd; C-H zink, vervolg van metaal."
"Part12_034Schiedam"	"C-H van de Roerfluit 8' zijn van naaldhout (gedekt), het overige pijpwerk is van metaal, gedekt met roeren."
"Part12_034Schiedam"	"De Octaaf 4' en de Octaaf 2' zijn van metaal en tot en met respectievelijk g2 en g1 voorzien van expressions."
"Part12_034Schiedam"	"De overige pijpen in deze registers zijn op lengte afgesneden."
"Part12_034Schiedam"	"De Mixtuur is in 2001 in de oorspronkelijke samenstelling teruggebracht door het bijmaken van ontbrekend pijpwerk."
"Part12_034Schiedam"	"Van de Trompet 8' zijn C-cis3 origineel met Franse lepels en tongen en zinken stevels."
"Part12_034Schiedam"	"De bekers hebben een wijde mensuur en zijn deels van zink (C-f1), deels van metaal."
"Part12_034Schiedam"	"Van dit register zijn d3-g3 in 2001 bijgemaakt (metalen stevels en bekers)."
"Part12_034Schiedam"	"Op het Pos is eveneens veel oorspronkelijk pijpwerk bewaard."
"Part12_034Schiedam"	"C-H van de Principale 8' zijn van naaldhout, het vervolg is van metaal met expressions."
